id_victima,grupo_edad,sexo,gravedad,es_fallecido,es_hombre,es_adulto_mayor,edad_orden
1,De 0 a 13 anos,Hombre,Herido,0,1,0,0
2,De 0 a 13 anos,Hombre,Herido,0,1,0,0
3,De 0 a 13 anos,Hombre,Herido,0,1,0,0
4,De 0 a 13 anos,Hombre,Herido,0,1,0,0
5,De 0 a 13 anos,Hombre,Herido,0,1,0,0
6,De 0 a 13 anos,Hombre,Herido,0,1,0,0
7,De 0 a 13 anos,Hombre,Herido,0,1,0,0
8,De 0 a 13 anos,Hombre,Herido,0,1,0,0
9,De 0 a 13 anos,Hombre,Herido,0,1,0,0
10,De 0 a 13 anos,Hombre,Herido,0,1,0,0
11,De 0 a 13 anos,Hombre,Herido,0,1,0,0
12,De 0 a 13 anos,Hombre,Herido,0,1,0,0
13,De 0 a 13 anos,Hombre,Herido,0,1,0,0
14,De 0 a 13 anos,Hombre,Herido,0,1,0,0
15,De 0 a 13 anos,Hombre,Herido,0,1,0,0
16,De 0 a 13 anos,Hombre,Herido,0,1,0,0
17,De 0 a 13 anos,Hombre,Herido,0,1,0,0
18,De 0 a 13 anos,Hombre,Herido,0,1,0,0
19,De 0 a 13 anos,Hombre,Herido,0,1,0,0
20,De 0 a 13 anos,Hombre,Herido,0,1,0,0
21,De 0 a 13 anos,Hombre,Herido,0,1,0,0
22,De 0 a 13 anos,Hombre,Herido,0,1,0,0
23,De 0 a 13 anos,Hombre,Herido,0,1,0,0
24,De 0 a 13 anos,Hombre,Herido,0,1,0,0
25,De 0 a 13 anos,Hombre,Herido,0,1,0,0
26,De 0 a 13 anos,Hombre,Herido,0,1,0,0
27,De 0 a 13 anos,Hombre,Herido,0,1,0,0
28,De 0 a 13 anos,Hombre,Herido,0,1,0,0
29,De 0 a 13 anos,Hombre,Herido,0,1,0,0
30,De 0 a 13 anos,Hombre,Herido,0,1,0,0
31,De 0 a 13 anos,Hombre,Herido,0,1,0,0
32,De 0 a 13 anos,Hombre,Herido,0,1,0,0
33,De 0 a 13 anos,Hombre,Herido,0,1,0,0
34,De 0 a 13 anos,Hombre,Herido,0,1,0,0
35,De 0 a 13 anos,Hombre,Herido,0,1,0,0
36,De 0 a 13 anos,Hombre,Herido,0,1,0,0
37,De 0 a 13 anos,Hombre,Herido,0,1,0,0
38,De 0 a 13 anos,Hombre,Herido,0,1,0,0
39,De 0 a 13 anos,Hombre,Herido,0,1,0,0
40,De 0 a 13 anos,Hombre,Herido,0,1,0,0
41,De 0 a 13 anos,Hombre,Herido,0,1,0,0
42,De 0 a 13 anos,Hombre,Herido,0,1,0,0
43,De 0 a 13 anos,Hombre,Herido,0,1,0,0
44,De 0 a 13 anos,Hombre,Herido,0,1,0,0
45,De 0 a 13 anos,Hombre,Herido,0,1,0,0
46,De 0 a 13 anos,Hombre,Herido,0,1,0,0
47,De 0 a 13 anos,Hombre,Herido,0,1,0,0
48,De 0 a 13 anos,Hombre,Herido,0,1,0,0
49,De 0 a 13 anos,Hombre,Herido,0,1,0,0
50,De 0 a 13 anos,Hombre,Herido,0,1,0,0
51,De 0 a 13 anos,Hombre,Herido,0,1,0,0
52,De 0 a 13 anos,Hombre,Herido,0,1,0,0
53,De 0 a 13 anos,Hombre,Herido,0,1,0,0
54,De 0 a 13 anos,Hombre,Herido,0,1,0,0
55,De 0 a 13 anos,Hombre,Herido,0,1,0,0
56,De 0 a 13 anos,Hombre,Herido,0,1,0,0
57,De 0 a 13 anos,Hombre,Herido,0,1,0,0
58,De 0 a 13 anos,Hombre,Herido,0,1,0,0
59,De 0 a 13 anos,Hombre,Herido,0,1,0,0
60,De 0 a 13 anos,Hombre,Herido,0,1,0,0
61,De 0 a 13 anos,Hombre,Herido,0,1,0,0
62,De 0 a 13 anos,Hombre,Herido,0,1,0,0
63,De 0 a 13 anos,Hombre,Herido,0,1,0,0
64,De 0 a 13 anos,Hombre,Herido,0,1,0,0
65,De 0 a 13 anos,Hombre,Herido,0,1,0,0
66,De 0 a 13 anos,Hombre,Herido,0,1,0,0
67,De 0 a 13 anos,Hombre,Herido,0,1,0,0
68,De 0 a 13 anos,Hombre,Herido,0,1,0,0
69,De 0 a 13 anos,Hombre,Herido,0,1,0,0
70,De 0 a 13 anos,Hombre,Herido,0,1,0,0
71,De 0 a 13 anos,Hombre,Herido,0,1,0,0
72,De 0 a 13 anos,Hombre,Herido,0,1,0,0
73,De 0 a 13 anos,Hombre,Herido,0,1,0,0
74,De 0 a 13 anos,Hombre,Herido,0,1,0,0
75,De 0 a 13 anos,Hombre,Herido,0,1,0,0
76,De 0 a 13 anos,Hombre,Herido,0,1,0,0
77,De 0 a 13 anos,Hombre,Herido,0,1,0,0
78,De 0 a 13 anos,Hombre,Herido,0,1,0,0
79,De 0 a 13 anos,Hombre,Herido,0,1,0,0
80,De 0 a 13 anos,Hombre,Herido,0,1,0,0
81,De 0 a 13 anos,Hombre,Herido,0,1,0,0
82,De 0 a 13 anos,Hombre,Herido,0,1,0,0
83,De 0 a 13 anos,Hombre,Herido,0,1,0,0
84,De 0 a 13 anos,Hombre,Herido,0,1,0,0
85,De 0 a 13 anos,Hombre,Herido,0,1,0,0
86,De 0 a 13 anos,Hombre,Herido,0,1,0,0
87,De 0 a 13 anos,Hombre,Herido,0,1,0,0
88,De 0 a 13 anos,Hombre,Herido,0,1,0,0
89,De 0 a 13 anos,Hombre,Herido,0,1,0,0
90,De 0 a 13 anos,Hombre,Herido,0,1,0,0
91,De 0 a 13 anos,Hombre,Herido,0,1,0,0
92,De 0 a 13 anos,Hombre,Herido,0,1,0,0
93,De 0 a 13 anos,Hombre,Herido,0,1,0,0
94,De 0 a 13 anos,Hombre,Herido,0,1,0,0
95,De 0 a 13 anos,Hombre,Herido,0,1,0,0
96,De 0 a 13 anos,Hombre,Herido,0,1,0,0
97,De 0 a 13 anos,Hombre,Herido,0,1,0,0
98,De 0 a 13 anos,Hombre,Herido,0,1,0,0
99,De 0 a 13 anos,Hombre,Herido,0,1,0,0
100,De 0 a 13 anos,Hombre,Herido,0,1,0,0
101,De 0 a 13 anos,Hombre,Herido,0,1,0,0
102,De 0 a 13 anos,Hombre,Herido,0,1,0,0
103,De 0 a 13 anos,Hombre,Herido,0,1,0,0
104,De 0 a 13 anos,Hombre,Herido,0,1,0,0
105,De 0 a 13 anos,Hombre,Herido,0,1,0,0
106,De 0 a 13 anos,Hombre,Herido,0,1,0,0
107,De 0 a 13 anos,Hombre,Herido,0,1,0,0
108,De 0 a 13 anos,Hombre,Herido,0,1,0,0
109,De 0 a 13 anos,Hombre,Herido,0,1,0,0
110,De 0 a 13 anos,Hombre,Herido,0,1,0,0
111,De 0 a 13 anos,Hombre,Herido,0,1,0,0
112,De 0 a 13 anos,Hombre,Herido,0,1,0,0
113,De 0 a 13 anos,Hombre,Herido,0,1,0,0
114,De 0 a 13 anos,Hombre,Herido,0,1,0,0
115,De 0 a 13 anos,Hombre,Herido,0,1,0,0
116,De 0 a 13 anos,Hombre,Herido,0,1,0,0
117,De 0 a 13 anos,Hombre,Herido,0,1,0,0
118,De 0 a 13 anos,Hombre,Herido,0,1,0,0
119,De 0 a 13 anos,Hombre,Herido,0,1,0,0
120,De 0 a 13 anos,Hombre,Herido,0,1,0,0
121,De 0 a 13 anos,Hombre,Herido,0,1,0,0
122,De 0 a 13 anos,Hombre,Herido,0,1,0,0
123,De 0 a 13 anos,Hombre,Herido,0,1,0,0
124,De 0 a 13 anos,Hombre,Herido,0,1,0,0
125,De 0 a 13 anos,Hombre,Herido,0,1,0,0
126,De 0 a 13 anos,Hombre,Herido,0,1,0,0
127,De 0 a 13 anos,Hombre,Herido,0,1,0,0
128,De 0 a 13 anos,Hombre,Herido,0,1,0,0
129,De 0 a 13 anos,Hombre,Herido,0,1,0,0
130,De 0 a 13 anos,Hombre,Herido,0,1,0,0
131,De 0 a 13 anos,Hombre,Herido,0,1,0,0
132,De 0 a 13 anos,Hombre,Herido,0,1,0,0
133,De 0 a 13 anos,Hombre,Herido,0,1,0,0
134,De 0 a 13 anos,Hombre,Herido,0,1,0,0
135,De 0 a 13 anos,Hombre,Herido,0,1,0,0
136,De 0 a 13 anos,Hombre,Herido,0,1,0,0
137,De 0 a 13 anos,Hombre,Herido,0,1,0,0
138,De 0 a 13 anos,Hombre,Herido,0,1,0,0
139,De 0 a 13 anos,Hombre,Herido,0,1,0,0
140,De 0 a 13 anos,Hombre,Herido,0,1,0,0
141,De 0 a 13 anos,Hombre,Herido,0,1,0,0
142,De 0 a 13 anos,Hombre,Herido,0,1,0,0
143,De 0 a 13 anos,Hombre,Herido,0,1,0,0
144,De 0 a 13 anos,Hombre,Herido,0,1,0,0
145,De 0 a 13 anos,Hombre,Herido,0,1,0,0
146,De 0 a 13 anos,Hombre,Herido,0,1,0,0
147,De 0 a 13 anos,Hombre,Herido,0,1,0,0
148,De 0 a 13 anos,Hombre,Herido,0,1,0,0
149,De 0 a 13 anos,Hombre,Herido,0,1,0,0
150,De 0 a 13 anos,Hombre,Herido,0,1,0,0
151,De 0 a 13 anos,Hombre,Herido,0,1,0,0
152,De 0 a 13 anos,Hombre,Herido,0,1,0,0
153,De 0 a 13 anos,Hombre,Herido,0,1,0,0
154,De 0 a 13 anos,Hombre,Herido,0,1,0,0
155,De 0 a 13 anos,Hombre,Herido,0,1,0,0
156,De 0 a 13 anos,Hombre,Herido,0,1,0,0
157,De 0 a 13 anos,Hombre,Herido,0,1,0,0
158,De 0 a 13 anos,Hombre,Herido,0,1,0,0
159,De 0 a 13 anos,Hombre,Herido,0,1,0,0
160,De 0 a 13 anos,Hombre,Herido,0,1,0,0
161,De 0 a 13 anos,Hombre,Herido,0,1,0,0
162,De 0 a 13 anos,Hombre,Herido,0,1,0,0
163,De 0 a 13 anos,Hombre,Herido,0,1,0,0
164,De 0 a 13 anos,Hombre,Herido,0,1,0,0
165,De 0 a 13 anos,Hombre,Herido,0,1,0,0
166,De 0 a 13 anos,Hombre,Herido,0,1,0,0
167,De 0 a 13 anos,Hombre,Herido,0,1,0,0
168,De 0 a 13 anos,Hombre,Herido,0,1,0,0
169,De 0 a 13 anos,Mujer,Herido,0,0,0,0
170,De 0 a 13 anos,Mujer,Herido,0,0,0,0
171,De 0 a 13 anos,Mujer,Herido,0,0,0,0
172,De 0 a 13 anos,Mujer,Herido,0,0,0,0
173,De 0 a 13 anos,Mujer,Herido,0,0,0,0
174,De 0 a 13 anos,Mujer,Herido,0,0,0,0
175,De 0 a 13 anos,Mujer,Herido,0,0,0,0
176,De 0 a 13 anos,Mujer,Herido,0,0,0,0
177,De 0 a 13 anos,Mujer,Herido,0,0,0,0
178,De 0 a 13 anos,Mujer,Herido,0,0,0,0
179,De 0 a 13 anos,Mujer,Herido,0,0,0,0
180,De 0 a 13 anos,Mujer,Herido,0,0,0,0
181,De 0 a 13 anos,Mujer,Herido,0,0,0,0
182,De 0 a 13 anos,Mujer,Herido,0,0,0,0
183,De 0 a 13 anos,Mujer,Herido,0,0,0,0
184,De 0 a 13 anos,Mujer,Herido,0,0,0,0
185,De 0 a 13 anos,Mujer,Herido,0,0,0,0
186,De 0 a 13 anos,Mujer,Herido,0,0,0,0
187,De 0 a 13 anos,Mujer,Herido,0,0,0,0
188,De 0 a 13 anos,Mujer,Herido,0,0,0,0
189,De 0 a 13 anos,Mujer,Herido,0,0,0,0
190,De 0 a 13 anos,Mujer,Herido,0,0,0,0
191,De 0 a 13 anos,Mujer,Herido,0,0,0,0
192,De 0 a 13 anos,Mujer,Herido,0,0,0,0
193,De 0 a 13 anos,Mujer,Herido,0,0,0,0
194,De 0 a 13 anos,Mujer,Herido,0,0,0,0
195,De 0 a 13 anos,Mujer,Herido,0,0,0,0
196,De 0 a 13 anos,Mujer,Herido,0,0,0,0
197,De 0 a 13 anos,Mujer,Herido,0,0,0,0
198,De 0 a 13 anos,Mujer,Herido,0,0,0,0
199,De 0 a 13 anos,Mujer,Herido,0,0,0,0
200,De 0 a 13 anos,Mujer,Herido,0,0,0,0
201,De 0 a 13 anos,Mujer,Herido,0,0,0,0
202,De 0 a 13 anos,Mujer,Herido,0,0,0,0
203,De 0 a 13 anos,Mujer,Herido,0,0,0,0
204,De 0 a 13 anos,Mujer,Herido,0,0,0,0
205,De 0 a 13 anos,Mujer,Herido,0,0,0,0
206,De 0 a 13 anos,Mujer,Herido,0,0,0,0
207,De 0 a 13 anos,Mujer,Herido,0,0,0,0
208,De 0 a 13 anos,Mujer,Herido,0,0,0,0
209,De 0 a 13 anos,Mujer,Herido,0,0,0,0
210,De 0 a 13 anos,Mujer,Herido,0,0,0,0
211,De 0 a 13 anos,Mujer,Herido,0,0,0,0
212,De 0 a 13 anos,Mujer,Herido,0,0,0,0
213,De 0 a 13 anos,Mujer,Herido,0,0,0,0
214,De 0 a 13 anos,Mujer,Herido,0,0,0,0
215,De 0 a 13 anos,Mujer,Herido,0,0,0,0
216,De 0 a 13 anos,Mujer,Herido,0,0,0,0
217,De 0 a 13 anos,Mujer,Herido,0,0,0,0
218,De 0 a 13 anos,Mujer,Herido,0,0,0,0
219,De 0 a 13 anos,Mujer,Herido,0,0,0,0
220,De 0 a 13 anos,Mujer,Herido,0,0,0,0
221,De 0 a 13 anos,Mujer,Herido,0,0,0,0
222,De 0 a 13 anos,Mujer,Herido,0,0,0,0
223,De 0 a 13 anos,Mujer,Herido,0,0,0,0
224,De 0 a 13 anos,Mujer,Herido,0,0,0,0
225,De 0 a 13 anos,Mujer,Herido,0,0,0,0
226,De 0 a 13 anos,Mujer,Herido,0,0,0,0
227,De 0 a 13 anos,Mujer,Herido,0,0,0,0
228,De 0 a 13 anos,Mujer,Herido,0,0,0,0
229,De 0 a 13 anos,Mujer,Herido,0,0,0,0
230,De 0 a 13 anos,Mujer,Herido,0,0,0,0
231,De 0 a 13 anos,Mujer,Herido,0,0,0,0
232,De 0 a 13 anos,Mujer,Herido,0,0,0,0
233,De 0 a 13 anos,Mujer,Herido,0,0,0,0
234,De 0 a 13 anos,Mujer,Herido,0,0,0,0
235,De 0 a 13 anos,Mujer,Herido,0,0,0,0
236,De 0 a 13 anos,Mujer,Herido,0,0,0,0
237,De 0 a 13 anos,Mujer,Herido,0,0,0,0
238,De 0 a 13 anos,Mujer,Herido,0,0,0,0
239,De 0 a 13 anos,Mujer,Herido,0,0,0,0
240,De 0 a 13 anos,Mujer,Herido,0,0,0,0
241,De 0 a 13 anos,Mujer,Herido,0,0,0,0
242,De 0 a 13 anos,Mujer,Herido,0,0,0,0
243,De 0 a 13 anos,Mujer,Herido,0,0,0,0
244,De 0 a 13 anos,Mujer,Herido,0,0,0,0
245,De 0 a 13 anos,Mujer,Herido,0,0,0,0
246,De 0 a 13 anos,Mujer,Herido,0,0,0,0
247,De 0 a 13 anos,Mujer,Herido,0,0,0,0
248,De 0 a 13 anos,Mujer,Herido,0,0,0,0
249,De 0 a 13 anos,Mujer,Herido,0,0,0,0
250,De 0 a 13 anos,Mujer,Herido,0,0,0,0
251,De 0 a 13 anos,Mujer,Herido,0,0,0,0
252,De 0 a 13 anos,Mujer,Herido,0,0,0,0
253,De 0 a 13 anos,Mujer,Herido,0,0,0,0
254,De 0 a 13 anos,Mujer,Herido,0,0,0,0
255,De 0 a 13 anos,Mujer,Herido,0,0,0,0
256,De 0 a 13 anos,Mujer,Herido,0,0,0,0
257,De 0 a 13 anos,Mujer,Herido,0,0,0,0
258,De 0 a 13 anos,Mujer,Herido,0,0,0,0
259,De 0 a 13 anos,Mujer,Herido,0,0,0,0
260,De 0 a 13 anos,Mujer,Herido,0,0,0,0
261,De 0 a 13 anos,Mujer,Herido,0,0,0,0
262,De 0 a 13 anos,Mujer,Herido,0,0,0,0
263,De 0 a 13 anos,Mujer,Herido,0,0,0,0
264,De 0 a 13 anos,Mujer,Herido,0,0,0,0
265,De 0 a 13 anos,Mujer,Herido,0,0,0,0
266,De 0 a 13 anos,Mujer,Herido,0,0,0,0
267,De 0 a 13 anos,Mujer,Herido,0,0,0,0
268,De 0 a 13 anos,Mujer,Herido,0,0,0,0
269,De 0 a 13 anos,Mujer,Herido,0,0,0,0
270,De 0 a 13 anos,Mujer,Herido,0,0,0,0
271,De 0 a 13 anos,Mujer,Herido,0,0,0,0
272,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
273,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
274,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
275,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
276,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
277,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
278,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
279,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
280,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
281,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
282,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
283,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
284,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
285,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
286,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
287,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
288,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
289,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
290,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
291,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
292,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
293,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
294,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
295,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
296,De 0 a 13 anos,Hombre,Fallecido,1,1,0,0
297,De 0 a 13 anos,Mujer,Fallecido,1,0,0,0
298,De 0 a 13 anos,Mujer,Fallecido,1,0,0,0
299,De 0 a 13 anos,Mujer,Fallecido,1,0,0,0
300,De 0 a 13 anos,Mujer,Fallecido,1,0,0,0
301,De 0 a 13 anos,Mujer,Fallecido,1,0,0,0
302,De 0 a 13 anos,Mujer,Fallecido,1,0,0,0
303,De 0 a 13 anos,Mujer,Fallecido,1,0,0,0
304,De 0 a 13 anos,Mujer,Fallecido,1,0,0,0
305,De 0 a 13 anos,Mujer,Fallecido,1,0,0,0
306,De 0 a 13 anos,Mujer,Fallecido,1,0,0,0
307,De 14 a 17 anos,Hombre,Herido,0,1,0,1
308,De 14 a 17 anos,Hombre,Herido,0,1,0,1
309,De 14 a 17 anos,Hombre,Herido,0,1,0,1
310,De 14 a 17 anos,Hombre,Herido,0,1,0,1
311,De 14 a 17 anos,Hombre,Herido,0,1,0,1
312,De 14 a 17 anos,Hombre,Herido,0,1,0,1
313,De 14 a 17 anos,Hombre,Herido,0,1,0,1
314,De 14 a 17 anos,Hombre,Herido,0,1,0,1
315,De 14 a 17 anos,Hombre,Herido,0,1,0,1
316,De 14 a 17 anos,Hombre,Herido,0,1,0,1
317,De 14 a 17 anos,Hombre,Herido,0,1,0,1
318,De 14 a 17 anos,Hombre,Herido,0,1,0,1
319,De 14 a 17 anos,Hombre,Herido,0,1,0,1
320,De 14 a 17 anos,Hombre,Herido,0,1,0,1
321,De 14 a 17 anos,Hombre,Herido,0,1,0,1
322,De 14 a 17 anos,Hombre,Herido,0,1,0,1
323,De 14 a 17 anos,Hombre,Herido,0,1,0,1
324,De 14 a 17 anos,Hombre,Herido,0,1,0,1
325,De 14 a 17 anos,Hombre,Herido,0,1,0,1
326,De 14 a 17 anos,Hombre,Herido,0,1,0,1
327,De 14 a 17 anos,Hombre,Herido,0,1,0,1
328,De 14 a 17 anos,Hombre,Herido,0,1,0,1
329,De 14 a 17 anos,Hombre,Herido,0,1,0,1
330,De 14 a 17 anos,Hombre,Herido,0,1,0,1
331,De 14 a 17 anos,Hombre,Herido,0,1,0,1
332,De 14 a 17 anos,Hombre,Herido,0,1,0,1
333,De 14 a 17 anos,Hombre,Herido,0,1,0,1
334,De 14 a 17 anos,Hombre,Herido,0,1,0,1
335,De 14 a 17 anos,Hombre,Herido,0,1,0,1
336,De 14 a 17 anos,Hombre,Herido,0,1,0,1
337,De 14 a 17 anos,Hombre,Herido,0,1,0,1
338,De 14 a 17 anos,Hombre,Herido,0,1,0,1
339,De 14 a 17 anos,Hombre,Herido,0,1,0,1
340,De 14 a 17 anos,Hombre,Herido,0,1,0,1
341,De 14 a 17 anos,Hombre,Herido,0,1,0,1
342,De 14 a 17 anos,Hombre,Herido,0,1,0,1
343,De 14 a 17 anos,Hombre,Herido,0,1,0,1
344,De 14 a 17 anos,Hombre,Herido,0,1,0,1
345,De 14 a 17 anos,Hombre,Herido,0,1,0,1
346,De 14 a 17 anos,Hombre,Herido,0,1,0,1
347,De 14 a 17 anos,Hombre,Herido,0,1,0,1
348,De 14 a 17 anos,Hombre,Herido,0,1,0,1
349,De 14 a 17 anos,Hombre,Herido,0,1,0,1
350,De 14 a 17 anos,Hombre,Herido,0,1,0,1
351,De 14 a 17 anos,Hombre,Herido,0,1,0,1
352,De 14 a 17 anos,Hombre,Herido,0,1,0,1
353,De 14 a 17 anos,Hombre,Herido,0,1,0,1
354,De 14 a 17 anos,Hombre,Herido,0,1,0,1
355,De 14 a 17 anos,Hombre,Herido,0,1,0,1
356,De 14 a 17 anos,Hombre,Herido,0,1,0,1
357,De 14 a 17 anos,Hombre,Herido,0,1,0,1
358,De 14 a 17 anos,Hombre,Herido,0,1,0,1
359,De 14 a 17 anos,Hombre,Herido,0,1,0,1
360,De 14 a 17 anos,Hombre,Herido,0,1,0,1
361,De 14 a 17 anos,Hombre,Herido,0,1,0,1
362,De 14 a 17 anos,Hombre,Herido,0,1,0,1
363,De 14 a 17 anos,Hombre,Herido,0,1,0,1
364,De 14 a 17 anos,Hombre,Herido,0,1,0,1
365,De 14 a 17 anos,Hombre,Herido,0,1,0,1
366,De 14 a 17 anos,Hombre,Herido,0,1,0,1
367,De 14 a 17 anos,Hombre,Herido,0,1,0,1
368,De 14 a 17 anos,Hombre,Herido,0,1,0,1
369,De 14 a 17 anos,Hombre,Herido,0,1,0,1
370,De 14 a 17 anos,Hombre,Herido,0,1,0,1
371,De 14 a 17 anos,Hombre,Herido,0,1,0,1
372,De 14 a 17 anos,Hombre,Herido,0,1,0,1
373,De 14 a 17 anos,Hombre,Herido,0,1,0,1
374,De 14 a 17 anos,Hombre,Herido,0,1,0,1
375,De 14 a 17 anos,Hombre,Herido,0,1,0,1
376,De 14 a 17 anos,Hombre,Herido,0,1,0,1
377,De 14 a 17 anos,Hombre,Herido,0,1,0,1
378,De 14 a 17 anos,Hombre,Herido,0,1,0,1
379,De 14 a 17 anos,Hombre,Herido,0,1,0,1
380,De 14 a 17 anos,Hombre,Herido,0,1,0,1
381,De 14 a 17 anos,Hombre,Herido,0,1,0,1
382,De 14 a 17 anos,Hombre,Herido,0,1,0,1
383,De 14 a 17 anos,Hombre,Herido,0,1,0,1
384,De 14 a 17 anos,Hombre,Herido,0,1,0,1
385,De 14 a 17 anos,Hombre,Herido,0,1,0,1
386,De 14 a 17 anos,Hombre,Herido,0,1,0,1
387,De 14 a 17 anos,Hombre,Herido,0,1,0,1
388,De 14 a 17 anos,Hombre,Herido,0,1,0,1
389,De 14 a 17 anos,Hombre,Herido,0,1,0,1
390,De 14 a 17 anos,Hombre,Herido,0,1,0,1
391,De 14 a 17 anos,Hombre,Herido,0,1,0,1
392,De 14 a 17 anos,Hombre,Herido,0,1,0,1
393,De 14 a 17 anos,Hombre,Herido,0,1,0,1
394,De 14 a 17 anos,Hombre,Herido,0,1,0,1
395,De 14 a 17 anos,Hombre,Herido,0,1,0,1
396,De 14 a 17 anos,Hombre,Herido,0,1,0,1
397,De 14 a 17 anos,Hombre,Herido,0,1,0,1
398,De 14 a 17 anos,Hombre,Herido,0,1,0,1
399,De 14 a 17 anos,Hombre,Herido,0,1,0,1
400,De 14 a 17 anos,Hombre,Herido,0,1,0,1
401,De 14 a 17 anos,Hombre,Herido,0,1,0,1
402,De 14 a 17 anos,Hombre,Herido,0,1,0,1
403,De 14 a 17 anos,Hombre,Herido,0,1,0,1
404,De 14 a 17 anos,Hombre,Herido,0,1,0,1
405,De 14 a 17 anos,Hombre,Herido,0,1,0,1
406,De 14 a 17 anos,Hombre,Herido,0,1,0,1
407,De 14 a 17 anos,Hombre,Herido,0,1,0,1
408,De 14 a 17 anos,Hombre,Herido,0,1,0,1
409,De 14 a 17 anos,Hombre,Herido,0,1,0,1
410,De 14 a 17 anos,Hombre,Herido,0,1,0,1
411,De 14 a 17 anos,Hombre,Herido,0,1,0,1
412,De 14 a 17 anos,Hombre,Herido,0,1,0,1
413,De 14 a 17 anos,Hombre,Herido,0,1,0,1
414,De 14 a 17 anos,Hombre,Herido,0,1,0,1
415,De 14 a 17 anos,Hombre,Herido,0,1,0,1
416,De 14 a 17 anos,Hombre,Herido,0,1,0,1
417,De 14 a 17 anos,Hombre,Herido,0,1,0,1
418,De 14 a 17 anos,Hombre,Herido,0,1,0,1
419,De 14 a 17 anos,Hombre,Herido,0,1,0,1
420,De 14 a 17 anos,Hombre,Herido,0,1,0,1
421,De 14 a 17 anos,Hombre,Herido,0,1,0,1
422,De 14 a 17 anos,Hombre,Herido,0,1,0,1
423,De 14 a 17 anos,Hombre,Herido,0,1,0,1
424,De 14 a 17 anos,Hombre,Herido,0,1,0,1
425,De 14 a 17 anos,Hombre,Herido,0,1,0,1
426,De 14 a 17 anos,Hombre,Herido,0,1,0,1
427,De 14 a 17 anos,Hombre,Herido,0,1,0,1
428,De 14 a 17 anos,Hombre,Herido,0,1,0,1
429,De 14 a 17 anos,Hombre,Herido,0,1,0,1
430,De 14 a 17 anos,Hombre,Herido,0,1,0,1
431,De 14 a 17 anos,Hombre,Herido,0,1,0,1
432,De 14 a 17 anos,Hombre,Herido,0,1,0,1
433,De 14 a 17 anos,Hombre,Herido,0,1,0,1
434,De 14 a 17 anos,Hombre,Herido,0,1,0,1
435,De 14 a 17 anos,Hombre,Herido,0,1,0,1
436,De 14 a 17 anos,Hombre,Herido,0,1,0,1
437,De 14 a 17 anos,Hombre,Herido,0,1,0,1
438,De 14 a 17 anos,Hombre,Herido,0,1,0,1
439,De 14 a 17 anos,Hombre,Herido,0,1,0,1
440,De 14 a 17 anos,Hombre,Herido,0,1,0,1
441,De 14 a 17 anos,Hombre,Herido,0,1,0,1
442,De 14 a 17 anos,Hombre,Herido,0,1,0,1
443,De 14 a 17 anos,Hombre,Herido,0,1,0,1
444,De 14 a 17 anos,Hombre,Herido,0,1,0,1
445,De 14 a 17 anos,Hombre,Herido,0,1,0,1
446,De 14 a 17 anos,Hombre,Herido,0,1,0,1
447,De 14 a 17 anos,Hombre,Herido,0,1,0,1
448,De 14 a 17 anos,Hombre,Herido,0,1,0,1
449,De 14 a 17 anos,Hombre,Herido,0,1,0,1
450,De 14 a 17 anos,Hombre,Herido,0,1,0,1
451,De 14 a 17 anos,Hombre,Herido,0,1,0,1
452,De 14 a 17 anos,Hombre,Herido,0,1,0,1
453,De 14 a 17 anos,Hombre,Herido,0,1,0,1
454,De 14 a 17 anos,Hombre,Herido,0,1,0,1
455,De 14 a 17 anos,Hombre,Herido,0,1,0,1
456,De 14 a 17 anos,Hombre,Herido,0,1,0,1
457,De 14 a 17 anos,Hombre,Herido,0,1,0,1
458,De 14 a 17 anos,Hombre,Herido,0,1,0,1
459,De 14 a 17 anos,Hombre,Herido,0,1,0,1
460,De 14 a 17 anos,Hombre,Herido,0,1,0,1
461,De 14 a 17 anos,Hombre,Herido,0,1,0,1
462,De 14 a 17 anos,Hombre,Herido,0,1,0,1
